CHARGE CODE;rate_final;TIPO DE RENTA
RC1E_STC3;11.59;ADELANTADA
RC1E_STC310;22.78;ADELANTADA
RC1E_STC320;48.77;ADELANTADA
RC1E_STC335;32.51;ADELANTADA
RC1E_STC37;278.78;ADELANTADA
RC1E_STC43;60.36;ADELANTADA
RC1E_STC45;0;ADELANTADA
RC1E_STC580;0;ADELANTADA
RC1E_STC96;60.36;ADELANTADA
RC1E_STC98;83.61;ADELANTADA
RC1M_STC1180;50;ADELANTADA
RCCOR_001;5;
RCCOR_002;100;
RCCOR_003;20;
RCCOR_004;22;
RCCOR_005;16.95;
RCCOR_006;16.94;
RCCOR_007;4.23;
RCCOR_008;2.96;
RCCOR_009;15;
RCCOR_010;100;
RCCOR_011;3;
RCCOR_012;14;
RCCOR_013;1;
RCCOR_014;13;
RCCOR_015;33;
RCCOR_016;50;
RCCOR_017;76;
RCCOR_018;10;
RCCOR_019;18;
RCCOR_020;4;
RCCOR_021;100;
RCCOR_022;100;
RCCOR_023;100;
RCCOR_024;100;
RCCOR_025;200;
RCCOR_026;100;
RCCOR_027;100;
RCCOR_028;42.37;
RCCOR_029;16.95;
RCCOR_030;13.55;
RCCOR_031;38.14;
RCCOR_032;1.69;
RCCOR_033;27.72;
RCCOR_034;21.19;
RCCOR_035;21.18;
RCCOR_036;33.9;
RCCOR_037;16.94;
RCCOR_038;4.24;
RCCOR_039;12.71;
RCCOR_040;30.49;
RCCOR_041;8.47;
RCCOR_042;27.63;
RCCOR_043;18.64;
RCCOR_044;12.71;
RCCOR_045;25.42;
RCCOR_046;26.33;
RCCOR_047;29.66;
RCCOR_048;15.25;
RCCOR_049;9.24;
RCCOR_050;1000;
RCCOR_051;28.81;
RCCOR_052;37.29;
RCCOR_053;19.49;
RCCOR_054;27.97;
RCCOR_055;5;
RCCOR_056;5.5;
RCCOR_057;6;
RCCOR_058;6.5;
RCCOR_059;7;
RCCOR_060;4.8;
RCCOR_061;12.2;
RCCOR_062;17.45;
RCCOR_063;9;
RCCOR_064;19.1;
RCCOR_065;10;
RCCOR_066;16.95;
RCCOR_067;25.42;
RCCOR_068;16;
RCCOR_069;10;
RCCOR_070;9;
RCCOR_071;8;
RCCOR_072;7;
RCCOR_073;6;
RCCOR_074;5;
RCCOR_075;18.64;
RCCOR_076;5.93;
RCCOR_077;12.71;
RCCOR_078;10.75;
RCCOR_079;10.75;
RCCOR_080;13.56;
RCCOR_081;4.24;
RCCOR_082;5.93;
RCCOR_083;8.47;
RCCOR_084;12.71;
RCCOR_085;16.95;
RCCOR_086;21.19;
RCCOR_087;25.42;
RCCOR_088;29.66;
RCCOR_089;33.9;
RCCOR_090;42.37;
RCCOR_091;50.85;
RCCOR_092;59.32;
RCCOR_093;67.79;
RCCOR_094;76.27;
RCCOR_095;84.74;
RCCOR_096;93.22;
RCCOR_097;8.47;
RCCOR_098;9.32;
RCCOR_099;11.02;
RCCOR_100;16.1;
RCCOR_101;5.93;
RCCOR_102;12.71;
RCCOR_103;18.64;
RCD_BONPAQCO01;100;
RCD_BONPAQCO02;100;
RCD_BONPAQCO03;100;
RCD_BONPAQCO04;100;
RCD_BONPAQCO05;100;
RCD_BONPAQCO06;100;
RCD_BONPAQCO07;100;
RCD_BONPAQCO08;100;
RCD_BONPAQCO09;100;
RCD_BONPAQCO10;100;
RCD_BONPAQCO11;100;
RCD_BONPAQCO12;100;
RCD_BONPAQCO13;100;
RCD_BONPAQCO14;100;
RCD_BONPAQCO15;100;
RCD_BONPAQCO16;100;
RCD_BONPAQCO17;100;
RCD_BONPAQCO18;100;
RCD_BONPAQCO19;100;
RCD_BONPAQCO20;100;
RCD_BONPAQCO21;100;
RCD_BONPAQCO22;100;
RCD_BONPAQCO23;100;
RCD_BONPAQCO24;100;
RCD_BONPAQCO25;100;
RCD_BONPAQCO26;100;
RCD_BONPAQCO27;100;
RCD_BONPAQCO28;100;
RCD_BONPAQCO29;100;
RCD_BONPAQCO30;100;
RCD_BONPAQCO31;100;
RCD_BONPAQCO32;100;
RCD_BONPAQCO33;100;
RCD_BONPAQCO34;100;
RCD_BONPAQCO35;100;
RCD_BONPAQCO36;100;
RCD_BONPAQCO37;100;
RCD_BONPAQCO38;100;
RCD_BONPAQCO39;100;
RCD_BONPAQCO40;100;
RCD_BONPAQCO41;100;
RCD_BONPAQCO42;100;
RCD_BONPAQCO43;100;
RCD_BONPAQCO44;100;
RCD_BONPAQCO45;100;
RCD_BONPAQCO46;100;
RCD_BONPAQCO47;100;
RCD_BONPAQNE01;100;
RCD_BONPAQNE02;100;
RCD_BONPAQNE03;100;
RCD_BONPAQNE04;100;
RCD_BONPAQNE05;100;
RCD_BONPAQNE06;100;
RCD_BONPAQNE07;100;
RCD_BONPAQNE08;100;
RCD_BONPAQNE09;100;
RCD_BONPAQNE10;100;
RCD_BONPAQNE11;100;
RCD_BONPAQNE12;100;
RCD_BONPAQNE13;100;
RCD_BONPAQNE14;100;
RCD_BONPAQNE15;100;
RCD_BONPAQNE16;100;
RCD_BONPAQNE17;100;
RCD_BONPAQNE18;100;
RCD_BONPAQNE19;100;
RCD_BONPAQNE20;100;
RCD_BONPAQNE21;100;
RCD_BONPAQNE22;100;
RCD_BONPAQNE23;100;
RCD_BONPAQNE24;100;
RCD_BONPAQNE25;100;
RCD_BONPAQNE26;100;
RCD_BONPAQNE27;100;
RCD_BONPAQNE28;100;
RCD_BONPAQNE29;100;
RCD_BONPAQNE30;100;
RCD_BONPAQNE31;100;
RCD_BONPAQNE32;100;
RCD_BONPAQNE33;100;
RCD_BONPAQNE34;100;
RCD_BONPAQNE35;100;
RCD_BONPAQNE36;100;
RCD_BONPAQNE37;100;
RCD_BONPAQNE38;100;
RCD_BONPAQNE39;100;
RCD_BONPAQNE40;100;
RCD_BONPAQNE41;100;
RCD_BONPAQNE42;100;
RCD_BONPAQNE43;100;
RCD_BONPAQNE44;100;
RCD_BONPAQNE45;100;
RCD_BONPAQNE46;100;
RCD_BONPAQNE47;100;
RCD_BONPAQNE48;100;
RCD_BONPAQNE49;100;
RCD_BONPAQNE50;100;
RCD_BONPAQNE51;100;
RCD_BONPAQNE52;100;
RCD_BONPAQNE53;100;
RCD_BONPAQNE54;100;
RCD_BONPAQNE55;100;
RCD_BONPAQNE56;100;
RCD_BONPAQNE57;100;
RCD_BONPAQNE58;100;
RCD_BONPAQNE59;100;
RCD_BONPAQNE60;100;
RCD_BONPAQNE61;100;
RCD_BONPAQNE62;100;
RCD_BONPAQNE63;100;
RCD_BONPAQNE64;100;
RCD_BONPAQNE65;100;
RCD_BONPAQNE66;100;
RCD_BONPAQNE67;100;
RCD_BONPAQNE68;100;
RCD_BONPAQNE69;100;
RCD_BONPAQNE70;100;
RCD_BONPAQNE71;100;
RCD_BONPAQNE72;100;
RCD_BONPAQNE73;100;
RCD_BONPAQNE74;100;
RCD_BONPAQNE75;100;
RCD_BONPAQNE76;100;
RCD_BONPAQRE01;100;
RCD_BONPAQRE02;100;
RCD_BONPAQRE03;100;
RCD_BONPAQRE04;100;
RCD_BONPAQRE05;100;
RCD_BONPAQRE06;100;
RCD_BONPAQRE07;100;
RCD_BONPAQRE08;100;
RCD_BONPAQRE09;100;
RCD_BONPAQRE10;100;
RCD_BONPAQRE100;100;
RCD_BONPAQRE101;100;
RCD_BONPAQRE102;100;
RCD_BONPAQRE103;100;
RCD_BONPAQRE104;100;
RCD_BONPAQRE105;100;
RCD_BONPAQRE106;100;
RCD_BONPAQRE107;100;
RCD_BONPAQRE108;100;
RCD_BONPAQRE109;100;
RCD_BONPAQRE11;100;
RCD_BONPAQRE110;100;
RCD_BONPAQRE111;100;
RCD_BONPAQRE112;100;
RCD_BONPAQRE113;100;
RCD_BONPAQRE114;100;
RCD_BONPAQRE115;100;
RCD_BONPAQRE116;100;
RCD_BONPAQRE117;100;
RCD_BONPAQRE118;100;
RCD_BONPAQRE119;100;
RCD_BONPAQRE12;100;
RCD_BONPAQRE120;100;
RCD_BONPAQRE121;100;
RCD_BONPAQRE122;100;
RCD_BONPAQRE123;100;
RCD_BONPAQRE124;100;
RCD_BONPAQRE125;100;
RCD_BONPAQRE126;100;
RCD_BONPAQRE127;100;
RCD_BONPAQRE128;100;
RCD_BONPAQRE129;100;
RCD_BONPAQRE13;100;
RCD_BONPAQRE130;100;
RCD_BONPAQRE131;100;
RCD_BONPAQRE132;100;
RCD_BONPAQRE133;100;
RCD_BONPAQRE134;100;
RCD_BONPAQRE135;100;
RCD_BONPAQRE136;100;
RCD_BONPAQRE137;100;
RCD_BONPAQRE138;100;
RCD_BONPAQRE139;100;
RCD_BONPAQRE14;100;
RCD_BONPAQRE140;100;
RCD_BONPAQRE141;100;
RCD_BONPAQRE142;100;
RCD_BONPAQRE143;100;
RCD_BONPAQRE144;100;
RCD_BONPAQRE145;100;
RCD_BONPAQRE146;100;
RCD_BONPAQRE147;100;
RCD_BONPAQRE148;100;
RCD_BONPAQRE149;100;
RCD_BONPAQRE15;100;
RCD_BONPAQRE150;100;
RCD_BONPAQRE151;100;
RCD_BONPAQRE152;100;
RCD_BONPAQRE153;100;
RCD_BONPAQRE154;100;
RCD_BONPAQRE155;100;
RCD_BONPAQRE156;100;
RCD_BONPAQRE157;100;
RCD_BONPAQRE158;100;
RCD_BONPAQRE159;100;
RCD_BONPAQRE16;100;
RCD_BONPAQRE160;100;
RCD_BONPAQRE161;100;
RCD_BONPAQRE162;100;
RCD_BONPAQRE163;100;
RCD_BONPAQRE164;100;
RCD_BONPAQRE165;100;
RCD_BONPAQRE166;100;
RCD_BONPAQRE167;100;
RCD_BONPAQRE168;100;
RCD_BONPAQRE169;100;
RCD_BONPAQRE17;100;
RCD_BONPAQRE170;100;
RCD_BONPAQRE171;100;
RCD_BONPAQRE172;100;
RCD_BONPAQRE173;100;
RCD_BONPAQRE174;100;
RCD_BONPAQRE175;100;
RCD_BONPAQRE176;100;
RCD_BONPAQRE177;100;
RCD_BONPAQRE178;100;
RCD_BONPAQRE179;100;
RCD_BONPAQRE18;100;
RCD_BONPAQRE180;100;
RCD_BONPAQRE181;100;
RCD_BONPAQRE182;100;
RCD_BONPAQRE183;100;
RCD_BONPAQRE184;100;
RCD_BONPAQRE185;100;
RCD_BONPAQRE186;100;
RCD_BONPAQRE187;100;
RCD_BONPAQRE188;100;
RCD_BONPAQRE189;100;
RCD_BONPAQRE19;100;
RCD_BONPAQRE190;100;
RCD_BONPAQRE191;100;
RCD_BONPAQRE192;100;
RCD_BONPAQRE193;100;
RCD_BONPAQRE194;100;
RCD_BONPAQRE195;100;
RCD_BONPAQRE196;100;
RCD_BONPAQRE197;100;
RCD_BONPAQRE198;100;
RCD_BONPAQRE199;100;
RCD_BONPAQRE20;100;
RCD_BONPAQRE200;100;
RCD_BONPAQRE201;100;
RCD_BONPAQRE202;100;
RCD_BONPAQRE203;100;
RCD_BONPAQRE204;100;
RCD_BONPAQRE205;100;
RCD_BONPAQRE206;100;
RCD_BONPAQRE207;100;
RCD_BONPAQRE208;100;
RCD_BONPAQRE209;100;
RCD_BONPAQRE21;100;
RCD_BONPAQRE210;100;
RCD_BONPAQRE211;100;
RCD_BONPAQRE212;100;
RCD_BONPAQRE213;100;
RCD_BONPAQRE214;100;
RCD_BONPAQRE215;100;
RCD_BONPAQRE216;100;
RCD_BONPAQRE217;100;
RCD_BONPAQRE218;100;
RCD_BONPAQRE219;100;
RCD_BONPAQRE22;100;
RCD_BONPAQRE220;100;
RCD_BONPAQRE221;100;
RCD_BONPAQRE222;100;
RCD_BONPAQRE223;100;
RCD_BONPAQRE224;100;
RCD_BONPAQRE225;100;
RCD_BONPAQRE226;100;
RCD_BONPAQRE227;100;
RCD_BONPAQRE228;100;
RCD_BONPAQRE229;100;
RCD_BONPAQRE23;100;
RCD_BONPAQRE230;100;
RCD_BONPAQRE231;100;
RCD_BONPAQRE232;100;
RCD_BONPAQRE233;100;
RCD_BONPAQRE24;100;
RCD_BONPAQRE25;100;
RCD_BONPAQRE26;100;
RCD_BONPAQRE27;100;
RCD_BONPAQRE28;100;
RCD_BONPAQRE29;100;
RCD_BONPAQRE30;100;
RCD_BONPAQRE31;100;
RCD_BONPAQRE32;100;
RCD_BONPAQRE33;100;
RCD_BONPAQRE34;100;
RCD_BONPAQRE35;100;
RCD_BONPAQRE36;100;
RCD_BONPAQRE37;100;
RCD_BONPAQRE38;100;
RCD_BONPAQRE39;100;
RCD_BONPAQRE40;100;
RCD_BONPAQRE41;100;
RCD_BONPAQRE42;100;
RCD_BONPAQRE43;100;
RCD_BONPAQRE44;100;
RCD_BONPAQRE45;100;
RCD_BONPAQRE46;100;
RCD_BONPAQRE47;100;
RCD_BONPAQRE48;100;
RCD_BONPAQRE49;100;
RCD_BONPAQRE50;100;
RCD_BONPAQRE51;100;
RCD_BONPAQRE52;100;
RCD_BONPAQRE53;100;
RCD_BONPAQRE54;100;
RCD_BONPAQRE55;100;
RCD_BONPAQRE56;100;
RCD_BONPAQRE57;100;
RCD_BONPAQRE58;100;
RCD_BONPAQRE59;100;
RCD_BONPAQRE60;100;
RCD_BONPAQRE61;100;
RCD_BONPAQRE62;100;
RCD_BONPAQRE63;100;
RCD_BONPAQRE64;100;
RCD_BONPAQRE65;100;
RCD_BONPAQRE66;100;
RCD_BONPAQRE67;100;
RCD_BONPAQRE68;100;
RCD_BONPAQRE69;100;
RCD_BONPAQRE70;100;
RCD_BONPAQRE71;100;
RCD_BONPAQRE72;100;
RCD_BONPAQRE73;100;
RCD_BONPAQRE74;100;
RCD_BONPAQRE75;100;
RCD_BONPAQRE76;100;
RCD_BONPAQRE77;100;
RCD_BONPAQRE78;100;
RCD_BONPAQRE79;100;
RCD_BONPAQRE80;100;
RCD_BONPAQRE81;100;
RCD_BONPAQRE82;100;
RCD_BONPAQRE83;100;
RCD_BONPAQRE84;100;
RCD_BONPAQRE85;100;
RCD_BONPAQRE86;100;
RCD_BONPAQRE87;100;
RCD_BONPAQRE88;100;
RCD_BONPAQRE89;100;
RCD_BONPAQRE90;100;
RCD_BONPAQRE91;100;
RCD_BONPAQRE92;100;
RCD_BONPAQRE93;100;
RCD_BONPAQRE94;100;
RCD_BONPAQRE95;100;
RCD_BONPAQRE96;100;
RCD_BONPAQRE97;100;
RCD_BONPAQRE98;100;
RCD_BONPAQRE99;100;
RCD_DESCO01;10;
RCD_DESCO02;15;
RCD_DESCO03;20;
RCD_DESCO04;25;
RCD_DESCO05;25;
RCD_DESCO06;25;
RCD_DESCO07;25;
RCD_DESCO08;30;
RCD_DESCO09;35;
RCD_DESCO10;40;
RCD_DESCO11;45;
RCD_DESCO12;45;
RCD_DESCO13;45;
RCD_DESCO14;45;
RCD_DESCO15;50;
RCD_DESCO16;55;
RCD_DESCO17;55;
RCD_DESCO18;55;
RCD_DESCO19;55;
RCD_DESCO20;60;
RCD_DESCO21;60;
RCD_DESCO22;60;
RCD_DESCO23;60;
RCD_DESCO24;10;
RCD_DESCO25;10;
RCD_DESCO26;15;
RCD_DESCO27;15;
RCD_DESCO28;20;
RCD_DESCO29;20;
RCD_DESCO30;25;
RCD_DESCO31;25;
RCD_DESCO32;30;
RCD_DESCO33;30;
RCD_DESCO34;35;
RCD_DESCO35;35;
RCD_DESCO36;40;
RCD_DESCO37;40;
RCD_DESCO38;45;
RCD_DESCO39;45;
RCD_DESCO40;50;
RCD_DESCO41;50;
RCD_DESCO42;55;
RCD_DESCO43;55;
RCD_DESCO44;60;
RCD_DESCO45;60;
RCD_DESCO46;1.69;
RCD_DESCO47;1.69;
RCD_DESCO48;1.69;
RCD_DESCO49;1.69;
RCD_DESCO50;1.69;
RCD_DESCO51;1.69;
RCD_DESCO52;1.69;
RCD_DESCO53;1.69;
RCD_DESCO54;1.69;
RCD_DESCO55;1.69;
RCD_DESCO56;1.69;
RCD_DESCO57;1.69;
RCD_DESCO58;1.69;
RCD_DESCO59;1.69;
RCD_DESCO60;1.69;
RCD_DESCO61;1.69;
RCD_DESCO62;1.69;
RCD_DESCO63;1.69;
RCD_DESCO64;2.54;
RCD_DESCO65;2.54;
RCD_DESCO66;2.54;
RCD_DESCO67;2.54;
RCD_DESCO68;2.54;
RCD_DESCO69;2.54;
RCD_DESCO70;2.54;
RCD_DESCO71;2.54;
RCD_DESCO72;2.54;
RCD_DESCO73;2.54;
RCD_DESCO74;2.54;
RCD_DESCO75;2.54;
RCD_DESCO76;2.54;
RCD_DESCO77;2.54;
RCD_DESCO78;2.54;
RCD_DESCO79;2.54;
RCD_DESCO80;2.54;
RCD_DESCO81;2.54;
RCD_DESNE01;20;
RCD_DESNE02;30;
RCD_DESNE03;50;
RCD_DESNE04;20;
RCD_DESNE05;30;
RCD_DESNE06;50;
RCD_DESNE07;20;
RCD_DESNE08;30;
RCD_DESNE09;50;
RCD_DESNE10;100;
RCD_DESNE11;20;
RCD_DESNE12;30;
RCD_DESNE13;50;
RCD_DESNE14;100;
RCD_DESNE15;20;
RCD_DESNE16;30;
RCD_DESNE17;50;
RCD_DESNE18;20;
RCD_DESNE19;30;
RCD_DESNE20;50;
RCD_DESNE21;70;
RCD_DESNE22;75;
RCD_DESNE23;75;
RCD_DESNE24;75;
RCD_DESNE25;80;
RCD_DESNE26;80;
RCD_DESNE27;80;
RCD_DESNE28;85;
RCD_DESNE29;85;
RCD_DESNE30;85;
RCD_DESNE31;90;
RCD_DESNE32;90;
RCD_DESNE33;90;
RCD_DESNE34;1.69;
RCD_DESNE35;2.54;
RCD_DESNE36;3.39;
RCD_DESRE01;50;
RCD_DESRE02;50;
RCD_DESRE03;50;
RCD_DESRE04;50;
RCD_DESRE05;50;
RCD_DESRE06;16.95;
RCD_DESRE07;100;
RCD_DESRE08;10.1;
RCD_DESRE09;20;
RCD_DESRE10;30;
RCD_DESRE100;35;
RCD_DESRE101;40;
RCD_DESRE102;40;
RCD_DESRE103;50;
RCD_DESRE104;50;
RCD_DESRE105;70;
RCD_DESRE106;70;
RCD_DESRE107;20;
RCD_DESRE108;50;
RCD_DESRE109;1.69;
RCD_DESRE11;40;
RCD_DESRE110;2.54;
RCD_DESRE111;3.39;
RCD_DESRE112;24.58;
RCD_DESRE113;4.23;
RCD_DESRE114;1.69;
RCD_DESRE115;2.54;
RCD_DESRE116;30;
RCD_DESRE117;40;
RCD_DESRE118;1.69;
RCD_DESRE119;2.54;
RCD_DESRE12;50;
RCD_DESRE120;3.39;
RCD_DESRE121;4.24;
RCD_DESRE122;5.08;
RCD_DESRE123;20;
RCD_DESRE126;100;
RCD_DESRE127;1.69;
RCD_DESRE128;2.54;
RCD_DESRE129;3.39;
RCD_DESRE13;60;
RCD_DESRE130;4.24;
RCD_DESRE131;5.08;
RCD_DESRE132;6.78;
RCD_DESRE133;8.47;
RCD_DESRE134;1.69;
RCD_DESRE135;1.69;
RCD_DESRE136;1.69;
RCD_DESRE137;1.69;
RCD_DESRE138;1.69;
RCD_DESRE139;1.69;
RCD_DESRE14;70;
RCD_DESRE140;1.69;
RCD_DESRE141;1.69;
RCD_DESRE142;1.69;
RCD_DESRE143;1.69;
RCD_DESRE144;1.69;
RCD_DESRE145;1.69;
RCD_DESRE146;1.69;
RCD_DESRE147;1.69;
RCD_DESRE148;1.69;
RCD_DESRE149;1.69;
RCD_DESRE15;80;
RCD_DESRE150;1.69;
RCD_DESRE151;1.69;
RCD_DESRE152;2.54;
RCD_DESRE153;2.54;
RCD_DESRE154;2.54;
RCD_DESRE155;2.54;
RCD_DESRE156;2.54;
RCD_DESRE157;2.54;
RCD_DESRE158;2.54;
RCD_DESRE159;2.54;
RCD_DESRE16;90;
RCD_DESRE160;2.54;
RCD_DESRE161;2.54;
RCD_DESRE162;2.54;
RCD_DESRE163;2.54;
RCD_DESRE164;2.54;
RCD_DESRE165;2.54;
RCD_DESRE166;2.54;
RCD_DESRE167;2.54;
RCD_DESRE168;2.54;
RCD_DESRE169;2.54;
RCD_DESRE17;20;
RCD_DESRE170;1.69;
RCD_DESRE171;1.69;
RCD_DESRE172;2.54;
RCD_DESRE173;2.54;
RCD_DESRE174;2.54;
RCD_DESRE175;1.69;
RCD_DESRE176;50;
RCD_DESRE177;50;
RCD_DESRE178;50;
RCD_DESRE179;50;
RCD_DESRE18;30;
RCD_DESRE180;20;
RCD_DESRE181;20;
RCD_DESRE182;20;
RCD_DESRE183;40;
RCD_DESRE184;20;
RCD_DESRE185;50;
RCD_DESRE186;20;
RCD_DESRE187;50;
RCD_DESRE188;50;
RCD_DESRE189;100;
RCD_DESRE19;40;
RCD_DESRE190;16.95;
RCD_DESRE191;33.9;
RCD_DESRE192;1.69;
RCD_DESRE193;1.69;
RCD_DESRE194;2.54;
RCD_DESRE195;2.54;
RCD_DESRE196;2.54;
RCD_DESRE197;1.69;
RCD_DESRE198;90;
RCD_DESRE199;10;
RCD_DESRE20;50;
RCD_DESRE200;10;
RCD_DESRE201;20;
RCD_DESRE202;20;
RCD_DESRE203;4.24;
RCD_DESRE204;4.24;
RCD_DESRE205;8.48;
RCD_DESRE206;8.48;
RCD_DESRE207;100;
RCD_DESRE208;100;
RCD_DESRE209;50;
RCD_DESRE21;60;
RCD_DESRE22;70;
RCD_DESRE23;80;
RCD_DESRE24;90;
RCD_DESRE25;50;
RCD_DESRE26;80;
RCD_DESRE27;100;
RCD_DESRE28;120;
RCD_DESRE29;150;
RCD_DESRE30;100;
RCD_DESRE31;50;
RCD_DESRE32;25;
RCD_DESRE33;100;
RCD_DESRE34;50;
RCD_DESRE35;25;
RCD_DESRE36;50;
RCD_DESRE37;30;
RCD_DESRE38;24.58;
RCD_DESRE39;100;
RCD_DESRE40;100;
RCD_DESRE41;100;
RCD_DESRE42;50;
RCD_DESRE43;50;
RCD_DESRE44;30;
RCD_DESRE45;50;
RCD_DESRE46;25;
RCD_DESRE47;100;
RCD_DESRE48;25;
RCD_DESRE49;100;
RCD_DESRE50;50;
RCD_DESRE51;50;
RCD_DESRE52;50;
RCD_DESRE53;1.69;
RCD_DESRE54;2.54;
RCD_DESRE55;3.39;
RCD_DESRE56;5.08;
RCD_DESRE57;1.69;
RCD_DESRE58;2.54;
RCD_DESRE59;3.39;
RCD_DESRE60;5.08;
RCD_DESRE61;6.78;
RCD_DESRE62;10.17;
RCD_DESRE63;100;
RCD_DESRE64;39.9;
RCD_DESRE65;17.71;
RCD_DESRE66;25.34;
RCD_DESRE67;17.71;
RCD_DESRE68;17.78;
RCD_DESRE69;17.71;
RCD_DESRE70;5;
RCD_DESRE71;5;
RCD_DESRE72;10;
RCD_DESRE73;10;
RCD_DESRE74;15;
RCD_DESRE75;15;
RCD_DESRE76;20;
RCD_DESRE77;20;
RCD_DESRE78;30;
RCD_DESRE79;30;
RCD_DESRE80;35;
RCD_DESRE81;35;
RCD_DESRE82;40;
RCD_DESRE83;40;
RCD_DESRE84;50;
RCD_DESRE85;50;
RCD_DESRE86;70;
RCD_DESRE87;70;
RCD_DESRE88;100;
RCD_DESRE89;5;
RCD_DESRE90;5;
RCD_DESRE91;10;
RCD_DESRE92;10;
RCD_DESRE93;15;
RCD_DESRE94;15;
RCD_DESRE95;20;
RCD_DESRE96;20;
RCD_DESRE97;30;
RCD_DESRE98;30;
RCD_DESRE99;35;
RCD_PAQCO01;8.96;
RCD_PAQCO02;4.24;
RCD_PAQCO03;4.24;
RCD_PAQCO04;56.02;
RCD_PAQCO05;8.62;
RCD_PAQCO06;8.62;
RCD_PAQCO07;25.4;
RCD_PAQCO08;10.8;
RCD_PAQCO09;25.4;
RCD_PAQCO10;15.49;
RCD_PAQCO11;38.9;
RCD_PAQCO12;47.37;
RCD_PAQCO13;25.42;
RCD_PAQCO14;50.85;
RCD_PAQCO15;80.51;
RCD_PAQCO16;101.69;
RCD_PAQCO17;126.27;
RCD_PAQCO18;144.07;
RCD_PAQCO19;50.85;
RCD_PAQCO20;72.46;
RCD_PAQCO21;96.61;
RCD_PAQCO22;122.03;
RCD_PAQCO23;84.56;
RCD_PAQCO24;41.25;
RCD_PAQCO25;59.28;
RCD_PAQCO26;118.56;
RCD_PAQCO27;237.12;
RCD_PAQCO28;355.68;
RCD_PAQCO29;34.9;
RCD_PAQCO30;39.9;
RCD_PAQCO31;16.86;
RCD_PAQCO32;21.1;
RCD_PAQCO33;25.34;
RCD_PAQCO34;42.29;
RCD_PAQCO35;50.76;
RCD_PAQCO36;63.47;
RCD_PAQCO37;84.66;
RCD_PAQCO38;152.49;
RCD_PAQCO39;177.91;
RCD_PAQCO40;203.32;
RCD_PAQCO41;228.74;
RCD_PAQCO42;254.15;
RCD_PAQCO43;304.98;
RCD_PAQCO44;330.4;
RCD_PAQCO45;355.81;
RCD_PAQCO46;457.47;
RCD_PAQCO47;508.3;
RCD_PAQNE01;84.75;
RCD_PAQNE02;21.47;
RCD_PAQNE03;28.66;
RCD_PAQNE04;35.84;
RCD_PAQNE05;43.02;
RCD_PAQNE06;50.2;
RCD_PAQNE07;57.38;
RCD_PAQNE08;64.56;
RCD_PAQNE09;30.42;
RCD_PAQNE10;33.81;
RCD_PAQNE11;38.9;
RCD_PAQNE12;42.29;
RCD_PAQNE13;50.76;
RCD_PAQNE14;59.24;
RCD_PAQNE15;59.24;
RCD_PAQNE16;67.71;
RCD_PAQNE17;76.19;
RCD_PAQNE18;81.27;
RCD_PAQNE19;89.74;
RCD_PAQNE20;98.22;
RCD_PAQNE21;101.61;
RCD_PAQNE22;110.08;
RCD_PAQNE23;118.56;
RCD_PAQNE24;254.15;
RCD_PAQNE25;30.42;
RCD_PAQNE26;33.81;
RCD_PAQNE27;38.9;
RCD_PAQNE28;42.29;
RCD_PAQNE29;50.76;
RCD_PAQNE30;59.24;
RCD_PAQNE31;59.24;
RCD_PAQNE32;67.71;
RCD_PAQNE33;76.19;
RCD_PAQNE34;81.27;
RCD_PAQNE35;89.74;
RCD_PAQNE36;98.22;
RCD_PAQNE37;101.61;
RCD_PAQNE38;110.08;
RCD_PAQNE39;118.56;
RCD_PAQNE40;254.15;
RCD_PAQNE41;30.42;
RCD_PAQNE42;33.81;
RCD_PAQNE43;38.9;
RCD_PAQNE44;42.29;
RCD_PAQNE45;50.76;
RCD_PAQNE46;59.24;
RCD_PAQNE47;67.71;
RCD_PAQNE48;76.19;
RCD_PAQNE49;81.27;
RCD_PAQNE50;98.22;
RCD_PAQNE51;101.61;
RCD_PAQNE52;110.08;
RCD_PAQNE53;118.56;
RCD_PAQNE54;254.15;
RCD_PAQNE55;101.69;
RCD_PAQNE56;152.54;
RCD_PAQNE57;152.54;
RCD_PAQNE58;156.69;
RCD_PAQNE59;114.32;
RCD_PAQNE60;97.37;
RCD_PAQNE61;71.66;
RCD_PAQNE62;152.54;
RCD_PAQNE63;47.37;
RCD_PAQNE64;47.37;
RCD_PAQNE65;47.37;
RCD_PAQNE66;38.9;
RCD_PAQNE67;38.9;
RCD_PAQNE68;38.9;
RCD_PAQNE69;30.42;
RCD_PAQNE70;30.42;
RCD_PAQNE71;30.42;
RCD_PAQNE72;25.42;
RCD_PAQNE73;25.42;
RCD_PAQNE74;25.42;
RCD_PAQNE75;381.36;
RCD_PAQNE76;4.8;
RCD_PAQRE01;148.99;
RCD_PAQRE02;33.81;
RCD_PAQRE03;33.81;
RCD_PAQRE04;118.56;
RCD_PAQRE05;110.08;
RCD_PAQRE06;101.61;
RCD_PAQRE07;93.14;
RCD_PAQRE08;84.66;
RCD_PAQRE09;76.19;
RCD_PAQRE10;67.71;
RCD_PAQRE100;21.1;
RCD_PAQRE101;12.6;
RCD_PAQRE102;60.4;
RCD_PAQRE103;78.81;
RCD_PAQRE104;10.9;
RCD_PAQRE105;8.8;
RCD_PAQRE106;5;
RCD_PAQRE107;9.23;
RCD_PAQRE108;12.62;
RCD_PAQRE109;21.1;
RCD_PAQRE11;59.24;
